,Unnamed: 0.1,index,Unnamed: 0,graph,cnmr,smiles
7344,7344,7357,7357,010023646.pickle,010023646.csv,C1(=C(C(=C(C=2C1=NN(C(=C([H])[H])[H])N2)[H])[H])[H])[H]
7345,7345,7358,7358,010023647.pickle,010023647.csv,C1(=C(C(=C(C2=C1N=NN2C(=C(C([H])([H])[H])[H])OC(C([H])([H])[H])([H])[H])[H])[H])[H])[H]
7346,7346,7359,7359,010023648.pickle,010023648.csv,C1(=C(C(=C(C=2C1=NN(C(O[H])(C([H])([H])[H])[H])N2)[H])[H])[H])[H]
7347,7347,7360,7360,010023649.pickle,010023649.csv,C1(=C(C(=C(C2=C1N=NN2C(OC([H])([H])[H])([H])[H])[H])[H])[H])[H]
7348,7348,7361,7361,010023650.pickle,010023650.csv,C1(=C(C(=C(C2=C1N=NN2C(=O)C([H])([H])[H])[H])[H])[H])[H]
7349,7349,7362,7362,010023651.pickle,010023651.csv,C=1(N=NN2C1C(=C(C(=C2[H])[H])[H])[H])C(=O)N(C(C([H])([H])[H])([H])[H])C(C([H])([H])[H])([H])[H]
7350,7350,7363,7363,010023653.pickle,010023653.csv,C1(=C(C(=C(C2=C1N=NN2OC([H])([H])[H])[H])[H])[H])[H]
7351,7351,7364,7364,010023654.pickle,010023654.csv,C1(=C(C(=C(C=2C1=NN(C(O[H])(C(C([H])([H])[H])([H])[H])[H])N2)[H])[H])[H])[H]
7352,7352,7365,7365,010023655.pickle,010023655.csv,C1(=C(C(=C(C=2C1=NN(N([H])[H])N2)[H])[H])[H])[H]
7353,7353,7366,7366,010023656.pickle,010023656.csv,C1(=C(C(=C(C2=C1N=C(S2)N([H])[H])[H])OC(C([H])([H])[H])([H])[H])[H])[H]
7354,7354,7367,7367,010023657.pickle,010023657.csv,C1(=C(C(=C(C2=C1N=NN2C(O[H])([H])[H])[H])[H])[H])[H]
7355,7355,7368,7368,010023658.pickle,010023658.csv,C1(=C(C(=C(C2=C1N=NN2C(=C([H])[H])[H])[H])[H])[H])[H]
7356,7356,7369,7369,010023659.pickle,010023659.csv,C1(=C(C(=C(C=2C1=NN(C(C#N)([H])[H])N2)[H])[H])[H])[H]
7357,7357,7370,7370,010023660.pickle,010023660.csv,C1(=C(C(=C(C2=C1N=NN2C(C([H])([H])[H])(O[H])[H])[H])[H])[H])[H]
7358,7358,7371,7371,010023661.pickle,010023661.csv,C1(=C(C(=C(C2=C1C(=C(S(C=3C(=C(C(=C(C3[H])[H])[H])[H])[H])(=O)=O)N2[H])C([H])([H])[H])[H])[H])[H])[H]
7359,7359,7372,7372,010023662.pickle,010023662.csv,C1(=C(C(=C(C2=C1N=C(N2C(=O)OC(C([H])([H])[H])([H])[H])N(C(=O)OC(C([H])([H])[H])([H])[H])[H])[H])[H])[H])[H]
7360,7360,7373,7373,010023663.pickle,010023663.csv,C1(=C(C(=C(C2=C1N=C(N2[H])SC([H])([H])[H])[H])[H])[H])[H]
7361,7361,7374,7374,010023664.pickle,010023664.csv,C1(=C(C(=C(C2=C1N=NN2S(=O)(=O)F)[H])[H])[H])[H]
7362,7362,7375,7375,010023665.pickle,010023665.csv,C1(=C(C(=C(C2=C1N=NN2C(C([H])([H])[H])(Cl)[H])[H])[H])[H])[H]
7363,7363,7376,7376,010023666.pickle,010023666.csv,C1(=C(C(=C(C2=C1N=NN2C(C(C([H])([H])[H])([H])[H])(O[H])[H])[H])[H])[H])[H]
7364,7364,7377,7377,010023667.pickle,010023667.csv,C1(=C(C(=C(C2=C1N=NN2C(OC3=C(C(=C(C(=C3[H])[H])[H])[H])[H])([H])[H])[H])[H])[H])[H]
7365,7365,7378,7378,010023668.pickle,010023668.csv,C1(=C(C(=C(C2=C1N=NN2C(C(C([H])([H])[H])([H])[H])(C(C([H])([H])[H])([H])[H])OC(C([H])([H])[H])(C([H])([H])[H])[H])[H])[H])[H])[H]
7366,7366,7379,7379,010023669.pickle,010023669.csv,C=1(C(=C(C(=C(C1[H])[H])C#C[H])[H])C#C[H])[H]
7367,7367,7380,7380,010023673.pickle,010023673.csv,C=1(C(=C(C(=C(C1[H])[H])C#C[H])[H])[H])OC([H])([H])[H]
7368,7368,7381,7381,010023675.pickle,010023675.csv,C=1(C(=C(C(=C(C1[H])[H])[H])C(C(C(=O)OC([H])([H])[H])(C(C(=O)C([H])([H])[H])([H])[H])[H])([H])[H])C#C[H])[H]
7369,7369,7382,7382,010023676.pickle,010023676.csv,C=1(C(=C(C(=C(C1OC(C(C([H])([H])[H])([H])[H])([H])[H])C#C[H])[H])OC(C(C([H])([H])[H])([H])[H])([H])[H])C#C[H])[H]
7370,7370,7383,7383,010023678.pickle,010023678.csv,C=1(C(=C(C(=C(C1N(C(C(C(C([H])([H])[H])([H])[H])([H])[H])([H])[H])[H])C#C[H])[H])[H])[H])[H]
7371,7371,7384,7384,010023679.pickle,010023679.csv,C=1(C(=C(C(=C(C1N([H])[H])C#C[H])[H])C([H])([H])[H])[H])[H]
7372,7372,7385,7385,010023680.pickle,010023680.csv,C=1(C(=C(C(=C(C1[H])C(C(C(C([H])([H])[H])([H])[H])([H])[H])([H])[H])C#C[H])[H])C(C(C(C([H])([H])[H])([H])[H])([H])[H])([H])[H])C#C[H]
7373,7373,7386,7386,010023682.pickle,010023682.csv,C1(C2=C(N3C(C4=C(N1C3([H])[H])C(=C(C(=C4[H])C#C[H])[H])C([H])([H])[H])([H])[H])C(=C(C(=C2[H])C#C[H])[H])C([H])([H])[H])([H])[H]
7374,7374,7387,7387,010023683.pickle,010023683.csv,C1(=C(C(=C(C(=C1C#C[H])[H])[H])[H])[H])C(O[H])(C#C[Si](C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])[H]
7375,7375,7388,7388,010023684.pickle,010023684.csv,C=1(C(=C(C(=C(C1[H])[H])C(O[H])(C#CC(=C2C(=C(C(C2([H])[H])([H])[H])[H])OS(C(F)(F)F)(=O)=O)[H])[H])C#C[H])[H])[H]
7376,7376,7389,7389,010023687.pickle,010023687.csv,C=1(C(=C(C(=C2C1C3=C(C(=C(C(=C23)[H])[H])[H])C#C[H])[H])[H])[H])[H]
7377,7377,7390,7390,010023688.pickle,010023688.csv,C1(=C(C(=C(C=2C1=NN(C(O[H])(C(C([H])([H])[H])(C([H])([H])[H])[H])[H])N2)[H])[H])[H])[H]
7378,7378,7391,7391,010023689.pickle,010023689.csv,C1(=C(C(=C(C2=C1N=NN2N([H])[H])[H])[H])[H])[H]
7379,7379,7392,7392,010023690.pickle,010023690.csv,C1(=C(C(=C(C2=C1N=NN2C(OC([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])[H])[H])[H])[H]
7380,7380,7393,7393,010023691.pickle,010023691.csv,C1(=C(C(=C(C2=C1N=C(S2)C([H])([H])[H])[H])C([H])([H])[H])[H])[H]
7381,7381,7394,7394,010023692.pickle,010023692.csv,C1(=C(C(=C(C2=C1N=C(S2)C([H])([H])[H])[H])[H])C([H])([H])[H])[H]
7382,7382,7395,7395,010023693.pickle,010023693.csv,C1(=C(C(=C(C2=C1N=NN2C(OC3(C(C(C(C(C3([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])[H])([H])[H])[H])[H])[H])[H]
7383,7383,7396,7396,010023694.pickle,010023694.csv,C1(=C(C(=C(C2=C1N=C(S2)C([H])([H])[H])[H])OC([H])([H])[H])[H])[H]
7384,7384,7397,7397,010023695.pickle,010023695.csv,C1(=C(C(=C(C2=C1N=C(S2)C([H])([H])[H])[H])[H])OC([H])([H])[H])[H]
7385,7385,7398,7398,010023696.pickle,010023696.csv,C1(=C(C(=C(C2=C1C(=C(N2[H])S(C=3C(=C(C(=C(C3[H])[H])[H])[H])[H])(=O)=O)C(C([H])([H])[H])(C([H])([H])[H])[H])[H])[H])[H])[H]
7386,7386,7399,7399,010023698.pickle,010023698.csv,C1(=C(C(=C(C2=C1N=C(N2C(=O)OC(C([H])([H])[H])([H])[H])N(C(=O)OC([H])([H])[H])[H])[H])[H])[H])[H]
7387,7387,7400,7400,010023699.pickle,010023699.csv,C1(=C(C(=C(C2=C1C(=C(S2)C([H])([H])[H])C([H])([H])[H])[H])[H])[H])[H]
7388,7388,7401,7401,010023700.pickle,010023700.csv,C1(=C(C(=C(C2=C1C(=C(N2S(C3=C(C(=C(C(=C3[H])[H])[H])[H])[H])(=O)=O)C([H])([H])[H])C([H])([H])[H])[H])[H])[H])[H]
7389,7389,7402,7402,010023701.pickle,010023701.csv,C1(=C(C(=C(C2=C1N=NN2C(=C(C(C3=C(C(=C(C(=C3[H])[H])[H])[H])[H])([H])[H])[H])OC(C([H])([H])[H])([H])[H])[H])[H])[H])[H]
7390,7390,7403,7403,010023702.pickle,010023702.csv,C1(=C(C(=C(C2=C1N=C(S2)C([H])([H])[H])[H])C(OC(C([H])([H])[H])([H])[H])=O)[H])[H]
7391,7391,7404,7404,010023704.pickle,010023704.csv,C1(=C(C(=C(C=2C1=NN(C(O[H])(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])[H])N2)[H])[H])[H])[H]
7392,7392,7405,7405,010023705.pickle,010023705.csv,C1(=C(C(=C(C2=C1N=NN2C(C(C([H])([H])[H])([H])[H])(Cl)[H])[H])[H])[H])[H]
7393,7393,7406,7406,010023706.pickle,010023706.csv,C1(=C(C(=C(C2=C1N=C(N2[H])N(C(=O)N(C(C([H])([H])[H])([H])[H])[H])[H])[H])[H])[H])[H]
7394,7394,7407,7407,010023707.pickle,010023707.csv,C1(=C(C(=C(C=2C1=[N+]([O-])ON2)[H])[H])[H])[H]
7395,7395,7408,7408,010023708.pickle,010023708.csv,C1(=C(C(=C(C2=C1C(=C(N2[H])C(SC(C([H])([H])[H])([H])[H])(SC(C([H])([H])[H])([H])[H])[H])[H])[H])[H])[H])[H]
7396,7396,7409,7409,010023710.pickle,010023710.csv,C1(=C(C(=C(C2=C1N=NN2C(OC(C([H])([H])[H])(C([H])([H])[H])[H])(C3=C(C(=C(C(=C3[H])[H])[H])[H])[H])[H])[H])[H])[H])[H]
7397,7397,7410,7410,010023738.pickle,010023738.csv,C1(=C(C(=C(C2=C1N=NN2C(OC=3C(=C(C(=C(C3[H])[H])OC([H])([H])[H])[H])[H])([H])[H])[H])[H])[H])[H]
7398,7398,7411,7411,010023740.pickle,010023740.csv,C1(=C(C(=C(C2=C1N=NN2C(OC3(C(C(C(C3([H])[H])([H])[H])([H])[H])([H])[H])[H])(C([H])([H])[H])C([H])([H])[H])[H])[H])[H])[H]
7399,7399,7412,7412,010023741.pickle,010023741.csv,C1(Cl)=C(N=NN1O[H])[H]
7400,7400,7413,7413,010023742.pickle,010023742.csv,C(N([H])[H])(=C(C#N)C(=O)OC([H])([H])[H])Cl
7401,7401,7414,7414,010023743.pickle,010023743.csv,C(N([H])[H])(=C(C#N)C(=O)OC(C([H])([H])[H])([H])[H])Cl
7402,7402,7415,7415,010023744.pickle,010023744.csv,C(N([H])[H])(=C(C#N)C(=O)OC=1C(=C(C(=C(C1[H])[H])[H])[H])[H])Cl
7403,7403,7416,7416,010023745.pickle,010023745.csv,C(N([H])[H])(=C(C#N)C(=O)OC=1C(=C(C(=C(C1[H])[H])[N+](=O)[O-])[H])[H])Cl
7404,7404,7417,7417,010023746.pickle,010023746.csv,C(N([H])[H])(=C(C#N)C(=O)OC(C(Cl)(Cl)Cl)([H])[H])Cl
7405,7405,7418,7418,010023747.pickle,010023747.csv,C(=C(N(C([H])([H])[H])C([H])([H])[H])Cl)(C([H])([H])[H])C([H])([H])[H]
7406,7406,7419,7419,010023748.pickle,010023748.csv,C(=C(N1C(C(C(C1([H])[H])([H])[H])([H])[H])([H])[H])Cl)(C([H])([H])[H])C([H])([H])[H]
7407,7407,7420,7420,010023749.pickle,010023749.csv,C(=C(N1C(C(OC(C1([H])[H])([H])[H])([H])[H])([H])[H])Cl)(C([H])([H])[H])C([H])([H])[H]
7408,7408,7421,7421,010023750.pickle,010023750.csv,C(=C(N(C(C([H])([H])[H])(C([H])([H])[H])[H])C(C([H])([H])[H])(C([H])([H])[H])[H])Cl)(C([H])([H])[H])C([H])([H])[H]
7409,7409,7422,7422,010023751.pickle,010023751.csv,C(=C(N1C(C(C(C1([H])[H])([H])[H])([H])[H])(C(OC(=O)C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])([H])[H])[H])Cl)(C([H])([H])[H])C([H])([H])[H]
7410,7410,7423,7423,010023752.pickle,010023752.csv,C1(N(C(C(N(C1([H])[H])C(=C(C([H])([H])[H])C([H])([H])[H])Cl)([H])[H])([H])[H])C(=C(C([H])([H])[H])C([H])([H])[H])Cl)([H])[H]
7411,7411,7424,7424,010023753.pickle,010023753.csv,C1(=C(N(C([H])([H])[H])C([H])([H])[H])Cl)C(C(C(C(C1([H])[H])([H])[H])([H])[H])([H])[H])([H])[H]
7412,7412,7425,7425,010023754.pickle,010023754.csv,C1(=C(C(C(N1C([H])([H])[H])([H])[H])([H])[H])C([H])([H])[H])Cl
7413,7413,7426,7426,010023757.pickle,010023757.csv,C1(=C(C(=C(C2=C1C(=C(N2C(OC([H])([H])[H])([H])[H])Cl)C(=O)C(O[H])(O[H])[H])[H])[H])[H])[H]
7414,7414,7427,7427,010023758.pickle,010023758.csv,C1(=C(C(=C(C2=C1C(=C(N2C(OC([H])([H])[H])([H])[H])Cl)C3(C(N=C(N3[H])N(C([H])([H])[H])C([H])([H])[H])=O)[H])[H])[H])[H])[H]
7415,7415,7428,7428,010023760.pickle,010023760.csv,C1(OC(C2(C1(OC(O2)(C([H])([H])[H])C([H])([H])[H])[H])[H])(Cl)N=O)(C(OC(=O)C([H])([H])[H])([H])[H])[H]
7416,7416,7429,7429,010023761.pickle,010023761.csv,C1(=C(C(=C(C2=C1C(=C(N2S(C3=C(C(=C(C(=C3[H])[H])[H])[H])[H])(=O)=O)Cl)C([H])([H])[H])[H])[H])[H])[H]
7417,7417,7430,7430,010023762.pickle,010023762.csv,C=1(C(=C(C(=C2C1C(=NC(=N2)Cl)N3C(C(N(C(C3([H])[H])([H])[H])C(C(=C([H])[H])[H])([H])[H])([H])[H])([H])[H])[H])[H])[H])[H]
7418,7418,7431,7431,010023764.pickle,010023764.csv,C=1(C(=C(N=C(C1[H])Cl)[H])C2(C(C(C(N2C([H])([H])[H])([H])[H])([H])[H])([H])[H])[H])[H]
7419,7419,7432,7432,010023765.pickle,010023765.csv,C=1(N(C(=C(N1)C#N)N=C(N(C([H])([H])[H])C([H])([H])[H])Cl)C([H])([H])[H])[H]
7420,7420,7433,7433,010023766.pickle,010023766.csv,C1(=NC(=NC2=C1N=C(N2C([H])([H])[H])[H])N(C([H])([H])[H])C([H])([H])[H])Cl
7421,7421,7434,7434,010023767.pickle,010023767.csv,C1(=NC(=C(C2=C1C(SC2([H])[H])([H])[H])C([H])([H])[H])Cl)Cl
7422,7422,7435,7435,010023768.pickle,010023768.csv,C1(=NC(=C(C2=C1C(S(C2([H])[H])(=O)=O)([H])[H])[H])Cl)Cl
7423,7423,7436,7436,010023769.pickle,010023769.csv,C1(=NC(=C(C2=C1C(S(C2([H])[H])(=O)=O)([H])[H])C([H])([H])[H])Cl)Cl
7424,7424,7437,7437,010023770.pickle,010023770.csv,C1(=NC(=C(C2=C1C(S(C2(C(C3=C(C(=C(C(=C3[H])[H])[H])[H])[H])([H])[H])[H])(=O)=O)([H])[H])[H])Cl)Cl
7425,7425,7438,7438,010023771.pickle,010023771.csv,C1(=NC(=C(C2=C1C(S(C2(C(C3=C(C(=C(C(=C3[H])[H])[H])[H])[H])([H])[H])[H])(=O)=O)([H])[H])C([H])([H])[H])Cl)Cl
7426,7426,7439,7439,010023772.pickle,010023772.csv,C1(=NC(=C(C2=C1C(S(C2(C(C([H])([H])[H])([H])[H])[H])(=O)=O)([H])[H])C([H])([H])[H])Cl)Cl
7427,7427,7440,7440,010023774.pickle,010023774.csv,C1(=NC(=C(C2=C1C(S(C2([H])[H])(=O)=O)(C(C(C(C(=C([H])[H])[H])([H])[H])([H])[H])([H])[H])[H])C([H])([H])[H])Cl)Cl
7428,7428,7441,7441,010023776.pickle,010023776.csv,C(OC(=O)N(C([H])([H])[H])C(Cl)([H])[H])(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H]
7429,7429,7442,7442,010023777.pickle,010023777.csv,C=1(N(C(=C(N1)[N+](=O)[O-])Cl)S(=O)(=O)F)[H]
7430,7430,7443,7443,010023778.pickle,010023778.csv,C1(N(C(C(O1)(C(Cl)(Cl)Cl)[H])(Cl)[H])C(=O)C([H])([H])[H])=O
7431,7431,7444,7444,010023783.pickle,010023783.csv,C1(=NC(=C(C(=C1[H])C2=C(C(=NC(=N2)[H])Cl)[H])[H])F)[H]
7432,7432,7445,7445,010023784.pickle,010023784.csv,C1(=C(N=C(C(=C1[H])C2=C(C(=NC(=N2)[H])Cl)[H])F)[H])[H]
7433,7433,7446,7446,010023787.pickle,010023787.csv,C=1(SC(=NC1Cl)C=2C(=C(C(=C(C2[H])[H])[H])[H])[H])C#N
7434,7434,7447,7447,010023788.pickle,010023788.csv,C=1(SC(=NC1Cl)C=2C(=C(C(=C(C2[H])[H])[H])[H])[H])C(=O)C([H])([H])[H]
7435,7435,7448,7448,010023790.pickle,010023790.csv,C=1(N=C(C(=NC1Cl)[H])[H])[H]
7436,7436,7449,7449,010023791.pickle,010023791.csv,C1(=C(C(=NC2=C1N=C(C(=N2)[H])[H])Cl)[H])[H]
7437,7437,7450,7450,010023795.pickle,010023795.csv,C=1(C2=C(N=C(N1)[H])N(C(=N2)[H])C3(C(=C(C(C(C3([H])[H])([H])[H])([H])[H])[H])[H])[H])Cl
7438,7438,7451,7451,010023797.pickle,010023797.csv,C=1(N=C(C(=NC1[H])C(O[H])(C2=C(C(=C(C(=C2[H])[H])OC([H])([H])[H])[H])[H])[H])Cl)Cl
7439,7439,7452,7452,010023798.pickle,010023798.csv,C1(=C(C(=C(C2=C1C(=C(N2[H])Cl)[H])[H])[H])[H])[H]
7440,7440,7453,7453,010023799.pickle,010023799.csv,C1(=C(C(=C(C2=C1C(=C(N2[H])Cl)Cl)[H])[H])[H])[H]
7441,7441,7454,7454,010023800.pickle,010023800.csv,C1(=C(C(=C(C2=C1C(=C(N2[H])Cl)Br)[H])[H])[H])[H]
7442,7442,7455,7455,010023802.pickle,010023802.csv,C=1(C2=C(C(=NC1Cl)Cl)C(=C(N2C3(OC(C(C3([H])[H])([H])[H])(C(O[H])([H])[H])[H])[H])[H])[H])[H]
7443,7443,7456,7456,010023803.pickle,010023803.csv,C1(C(=C(N(C(N1C(C([H])([H])[H])([H])[H])=O)[H])Cl)[H])=O
7444,7444,7457,7457,010023804.pickle,010023804.csv,C1(C(=C(N(C(N1C(C(C([H])([H])[H])([H])[H])([H])[H])=O)[H])Cl)[H])=O
7445,7445,7458,7458,010023808.pickle,010023808.csv,C=12C(=C(N=C(C1C(C(C(O2)([H])[H])([H])[H])([H])[H])Cl)Cl)Cl
7446,7446,7459,7459,010023809.pickle,010023809.csv,C1(=C(C(Cl)=NN2C1=NC(=C2Cl)C=3C(=C(C(=C(C3[H])[H])[H])[H])[H])C([H])([H])[H])[H]
7447,7447,7460,7460,010023810.pickle,010023810.csv,C1(=C(C(Cl)=NN2C1=NC(=C2Cl)C=3SC(=C(C3[H])[H])Cl)[H])[H]
7448,7448,7461,7461,010023811.pickle,010023811.csv,C1(=C(C(Cl)=NN2C1=NC(=C2Cl)C=3SC(=C(C3[H])[H])[H])[H])[H]
7449,7449,7462,7462,010023812.pickle,010023812.csv,C1(=C(C(Cl)=NN2C1=NC(=C2Cl)C=3OC(=C(C3[H])[H])Cl)[H])[H]
7450,7450,7463,7463,010023814.pickle,010023814.csv,C1(=C(N=NC2=C1N(C3=C(N2C(C=4C(=C(C(=C(C4[H])[H])OC([H])([H])[H])[H])[H])([H])[H])N=NC(=C3[H])Cl)C(C(C([H])([H])[H])([H])[H])([H])[H])Cl)[H]
7451,7451,7464,7464,010023815.pickle,010023815.csv,C1(=C(N=C(C2=C1C(=NN2[H])[H])[H])Cl)[H]
7452,7452,7465,7465,010023816.pickle,010023816.csv,C1(=C(N=C(C2=C1C(=NN2[H])Cl)[H])Cl)[H]
7453,7453,7466,7466,010023818.pickle,010023818.csv,C1(C2(C(N(C(C([H])([H])[H])=O)N=C1C(C(Cl)([H])[H])([H])[H])(Cl)[H])C(C(C2([H])[H])([H])[H])([H])[H])([H])[H]
7454,7454,7467,7467,010023820.pickle,010023820.csv,C=1(C(=C(C(=C(N1)[H])C2(C(=C(N(C(=C2C(=O)OC([H])([H])[H])C([H])([H])[H])[H])Cl)C(=O)[H])[H])[H])[H])[H]
7455,7455,7468,7468,010023821.pickle,010023821.csv,C=1(C(=C(C(=C(C1[H])[H])C2(C(=C(N(C(=C2C(=O)OC(C([H])([H])[H])([H])[H])C([H])([H])[H])[H])Cl)C(=O)[H])[H])[H])[H])[H]
7456,7456,7469,7469,010023822.pickle,010023822.csv,C=1(C(=C(C(=C(C1OC([H])([H])[H])[H])C2(C(=C(N(C(=C2C(=O)OC(C([H])([H])[H])([H])[H])C([H])([H])[H])[H])Cl)C(=O)[H])[H])[H])[H])[H]
7457,7457,7470,7470,010023823.pickle,010023823.csv,C=1(C(=C(C(=C(C1[N+](=O)[O-])[H])C2(C(=C(N(C(=C2C(=O)OC(C([H])([H])[H])([H])[H])C([H])([H])[H])[H])Cl)C(=O)[H])[H])[H])[H])[H]
7458,7458,7471,7471,010023824.pickle,010023824.csv,C=1(C(=C(C(=C(C1[H])[H])C2(C(=C(N(C(=C2C(=O)OC(C([H])([H])[H])([H])[H])C([H])([H])[H])[H])Cl)C(=O)[H])[H])[H])[H])[N+](=O)[O-]
7459,7459,7472,7472,010023825.pickle,010023825.csv,C1(=C(C(=NC(=C1[H])N(C=2N=C(C(=C(C2[H])[H])[H])[H])[H])Cl)[H])[H]
7460,7460,7473,7473,010023826.pickle,010023826.csv,C1(=C(C(=NC(=C1[H])N(C=2C(=C(N=C(C2[H])[H])[H])[H])[H])Cl)[H])[H]
7461,7461,7474,7474,010023827.pickle,010023827.csv,C1(=C(C(=NC(=C1[H])N(C=2C(=NC(=C(C2[H])[H])[H])[H])[H])Cl)[H])[H]
7462,7462,7475,7475,010023828.pickle,010023828.csv,C1(=C(C(=NC(=C1[H])N(C=2C(=C(C(=C(C2[H])[H])[H])[H])C#N)[H])Cl)[H])[H]
7463,7463,7476,7476,010023829.pickle,010023829.csv,C1(=NC(=NC2=C1N=C(N2[H])[H])Cl)[H]
7464,7464,7477,7477,010023830.pickle,010023830.csv,C1(=NC(=NC2=C1N=C(N2[H])[H])Cl)Cl
7465,7465,7478,7478,010023831.pickle,010023831.csv,C1(=NC(=NC2=C1N=C(N2[H])[H])Cl)OC([H])([H])[H]
7466,7466,7479,7479,010023832.pickle,010023832.csv,C1(=NC(=NC2=C1N=C(N2[H])[H])Cl)N([H])[H]
7467,7467,7480,7480,010023834.pickle,010023834.csv,C1(=NC(=NC2=C1C(=C(N2[H])[H])[H])N([H])[H])Cl
7468,7468,7481,7481,010023835.pickle,010023835.csv,C1(=NC(=NC2=C1C(=C(N2[H])[H])[H])SC([H])([H])[H])Cl
7469,7469,7482,7482,010023836.pickle,010023836.csv,C=12N=C(N=C(C1C(=C(N2C3(OC(C(C3(O[H])[H])(O[H])[H])(C(O[H])([H])[H])[H])[H])[H])[H])Cl)SC([H])([H])[H]
7470,7470,7483,7483,010023837.pickle,010023837.csv,C=12N=C(N=C(C1C(=C(N2C3(OC(C(C3(O[H])[H])(O[H])[H])(C(O[H])([H])[H])[H])[H])[H])[H])Cl)N([H])[H]
7471,7471,7484,7484,010023838.pickle,010023838.csv,C=12N=C(N=C(C1N=C(N2C3(OC(C(C3(O[H])[H])(O[H])[H])(C(O[H])([H])[H])[H])[H])[H])N([H])[H])Cl
7472,7472,7485,7485,010023839.pickle,010023839.csv,C1(OC(C(N1C(Cl)([H])[H])(C([H])([H])[H])C([H])([H])[H])=O)(C(F)(F)F)C(F)(F)F
7473,7473,7486,7486,010023840.pickle,010023840.csv,C=12N=C(N=C(C1N=C(N2C3(OC(C(C3([H])[H])(O[H])[H])(C(O[H])([H])[H])[H])[H])[H])N([H])[H])Cl
7474,7474,7487,7487,010023841.pickle,010023841.csv,C=12N=C(N=C(C1N=C(N2C3(OC(C(C3([H])[H])([H])[H])(C(O[H])([H])[H])[H])[H])[H])N([H])[H])Cl
7475,7475,7488,7488,010023843.pickle,010023843.csv,C1(=C(C(=C(N2C1=NC(=C(C2=O)[H])Cl)[H])[H])[H])[H]
7476,7476,7489,7489,010023844.pickle,010023844.csv,C1(=C(C(=C(C2=C1S(=O)N(C2=O)[H])[H])[H])[H])[H]
7477,7477,7490,7490,010023845.pickle,010023845.csv,C1(=C(C(=C(C2=C1SN(C2=O)C([H])([H])[H])[H])[H])[H])[H]
7478,7478,7491,7491,010023846.pickle,010023846.csv,C1(=C(C(=C(C2=C1SN(C2=O)[H])[H])[H])[H])[H]
7479,7479,7492,7492,010023847.pickle,010023847.csv,C1(=C(C(=C(C2=C1SN(C2=O)C(C(=C([H])[H])[H])=O)[H])[H])[H])[H]
7480,7480,7493,7493,010023849.pickle,010023849.csv,C1(=C(C(=C(C2=C1SN(C2=O)C(=O)C3=C(C(=C(C(=C3[H])[H])[H])[H])[H])[H])[H])[H])[H]
7481,7481,7494,7494,010023850.pickle,010023850.csv,C1(=C(C(=C(C2=C1SN(C2=O)C=3C(=C(C(=C(C3C(O[H])=O)[H])[H])[H])[H])[H])[H])[H])[H]
7482,7482,7495,7495,010023851.pickle,010023851.csv,C1(=C(C(=C(C2=C1SN(C2=O)C(=O)C(=C(C=3C(=C(C(=C(C3[H])[H])[H])[H])[H])[H])[H])[H])[H])[H])[H]
7483,7483,7496,7496,010023852.pickle,010023852.csv,C1(=C(C(=C(C2=C1S(C(C2([H])[H])([H])[H])(=O)=O)[H])[H])[H])[H]
7484,7484,7497,7497,010023853.pickle,010023853.csv,C1(=C(C(=C(C2=C1C=3C(S2(=O)=O)=NN(C(C3C#N)=N[H])C=4C(=C(C(=C(C4[H])[H])[H])[H])[H])[H])[H])[H])[H]
7485,7485,7498,7498,010023854.pickle,010023854.csv,C1(=C(C(=C(C2=C1C=3C(S2(=O)=O)=C(O[H])N(C(C3C#N)=N[H])C=4C(=C(C(=C(C4[H])[H])[H])[H])[H])[H])[H])[H])[H]
7486,7486,7499,7499,010023855.pickle,010023855.csv,C1(=C(C(=C(C2=C1C=3C(S2(=O)=O)=C(N=C(C3C#N)N(C=4C(=C(C(=C(C4[H])[H])[H])[H])[H])[H])[H])[H])[H])[H])[H]
7487,7487,7500,7500,010023858.pickle,010023858.csv,C1(=C(C(=C(C2=C1C3(C(S2(=O)=O)(C(C4=C(C(=C(C(=C4C([H])([H])[H])[H])C([H])([H])[H])[H])C([H])([H])[H])=NO3)[H])[H])[H])[H])[H])[H]
7488,7488,7501,7501,010023859.pickle,010023859.csv,C1(=C(C(=C(C2=C1C(C(S2(=O)=O)(Cl)[H])(Cl)[H])[H])[H])[H])[H]
7489,7489,7502,7502,010023861.pickle,010023861.csv,C1(=C(C(=C(C2=C1C3=C(S2(=O)=O)C(=C(C(=C3[H])[H])[H])[H])[H])[H])[H])[H]
7490,7490,7503,7503,010023862.pickle,010023862.csv,C1(=C(C(=C(C2=C1C3(C(S2=O)(C(C4=C(C(=C(C(=C4C([H])([H])[H])[H])C([H])([H])[H])[H])C([H])([H])[H])=NO3)[H])C([H])([H])[H])[H])[H])[H])[H]
7491,7491,7504,7504,010023863.pickle,010023863.csv,C1(=C(C(=C(C2=C1C3=C(S2=O)C(=C(C(=C3[H])[H])[H])[H])[H])[H])[H])[H]
